8,500,|,78.66820168495178,|,4447799.0
16,500,|,80.85066986083984,|,4446728.0
2,500,|,75.63042163848877,|,4444758.0
5,500,|,61.16175055503845,|,4445184.0
10,500,|,75.77241778373718,|,4446629.0
3,500,|,76.62807941436768,|,4443992.0
14,500,|,75.82983541488647,|,4446320.0
12,500,|,78.21075105667114,|,4441868.0
0,500,|,74.267165184021,|,4443750.0
19,500,|,75.39302802085876,|,4442342.0
9,500,|,78.1487238407135,|,4446685.0
